username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
MACROY_07,"Web developer
Web designer
Passionate about coding :)","Goa, India",416,135,956,2010-07-31 08:50:28,2021-04-30 02:40:13,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ThisIsPreetham,Be Nice!!!,Not from Around ,1052,24,55,2014-03-21 06:39:10,2021-04-30 02:40:13,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
vishweshpandey,"Photographer
https://t.co/FInXHjTBmU",India,334,38,887,2009-12-02 13:31:09,2021-04-30 02:40:08,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
AndrewVanGorder,Photographer 📸,Cleveland,1245,328,2838,2010-02-16 22:54:47,2021-04-30 02:40:08,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Traeyonce,,"Waco, TX",1124,1669,12512,2011-05-03 02:48:23,2021-04-30 02:40:03,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
faizan_ahmadvns,Simple but creative....,Varanasi,142,5,411,2018-11-21 16:35:59,2021-04-30 02:40:01,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
denzilvarghese_,Just a regular Kochikaran,"Cochin, India",54,4,4,2020-11-07 17:18:46,2021-04-30 02:39:59,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Faraz_Only,,"Hyderabad, India",66,0,1253,2016-09-18 22:13:48,2021-04-30 02:39:58,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Rob_Manvelyan,Finance student at CSU Chico,,161,8,933,2016-03-01 21:00:49,2021-04-30 02:39:57,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
RatikShetty,,,41,16,10,2014-04-06 07:37:55,2021-04-30 02:39:54,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
updatemoe,,,93,6,1005,2019-08-12 04:28:39,2021-04-30 02:39:44,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
rajathraikar1,,"Bengaluru, India",884,46,5518,2014-05-26 14:30:32,2021-04-30 02:39:41,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
TylerMagnier,Photographer.,United States,666,51,507,2014-06-10 06:25:50,2021-04-30 02:39:39,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
jaihind4ever,,,161,29,1354,2020-11-19 11:49:58,2021-04-30 02:39:38,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
AyushBhatt745,"Nothing to say 
& FUCK OFF  who see this.",??? .,545,27,3033,2020-08-27 07:37:26,2021-04-30 02:39:30,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
shizzy_snorlax,"I'm living my life, trying to stay positive, and be awesome. 
Mind the business that pays you. 

IG: Shizzy_Snorlax",Philadelphia Area,772,1110,37928,2009-02-19 07:22:12,2021-04-30 02:39:29,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
am46an,Chemical Engineer. Certified Thinker. Madridista. Mememeister. Bibliophile. Gym Rat. MBA From @XLRIJamshedpur. Clinomaniac. Biker at Heart. Introvert,"Muzaffarnagar, India",1191,420,11636,2009-01-07 09:23:56,2021-04-30 02:39:22,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
DonVinokumar,In three words I can sum up everything I've learned about life. It goes on.-Robert Frost I'm just a Honours Bachelor of Science Degree holder from UTSC,,131,50,8811,2011-03-16 16:34:32,2021-04-30 02:39:19,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
maiko_tkr,I'm Michael Tucker. I love movies. I also try to be funny.,,425,252,3816,2009-07-08 01:18:01,2021-04-30 02:39:19,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
sacsovann,"Photographer, Gamer, Traveler","Long Beach, CA",313,29,835,2012-09-14 03:59:15,2021-04-30 02:39:14,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Same7Yousri,"Content Creator on Youtube
Gaming Channel: Sameh Yousri
NBA Fan/ Golden State Warriors
Political Science Graduate
Cairo, Egypt","Cairo, Egypt",161,179,9892,2011-02-20 02:06:51,2021-04-30 02:39:11,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
anaipaiv,,"Asuncion, Paraguay",306,55,614,2020-06-05 08:52:35,2021-04-30 02:39:11,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
zedrikbnintendo,,,5,5,485,2020-05-28 15:38:04,2021-04-30 02:39:07,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Junior3_14rre,,,60,19,1891,2018-10-08 22:07:02,2021-04-30 02:38:55,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
JosiahFam,范謙謹ジョサイア Josiah Fam,,3619,268,5268,2011-04-24 18:21:41,2021-04-30 02:38:53,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
MAMANGJEEP,👉🏻ICT - Web And App Development 👉🏻YouTube : JJRueda,,143,94,1252,2014-04-02 07:57:42,2021-04-30 02:38:51,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
saulosousa,"Nerd, Apple Fanboy (com limites), fã de podcasts, liberal econômico",Brasil,107,34,1612,2009-06-03 00:30:53,2021-04-30 02:38:49,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
thebadnights,sad songs about you. pre-save Somebody Else & Join the Discord ⬇️,"Nashville, TN",525,1546,5905,2011-02-12 07:18:00,2021-04-30 02:38:39,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
KylezkAroLz,,,166,51,3616,2009-10-14 20:53:31,2021-04-30 02:38:33,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
thevenusbhatia,You've Successfully Landed to Venus' Captain 🦸🏻  🛸 Let's Make #TechUnRaveled 10k Strong 👨🏻‍🚀🚀,🧭,84,68,2555,2019-06-15 10:50:18,2021-04-30 02:38:33,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Voidofsmalbrain,"Do @ me, please it is so lonely and cold.",,493,12,785,2014-01-04 03:16:40,2021-04-30 02:38:31,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Aswin_a__r,Tech_Sports_Friends_LIFE...❤️❤️❤️,,67,9,191,2017-12-13 12:30:00,2021-04-30 02:38:31,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
JustinAaronAJ,10.09.1993,"Chennai, India",310,55,118,2016-09-26 09:47:12,2021-04-30 02:38:29,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ashishpurohit30,Insanely Curious!,"Pune, India",648,109,834,2011-05-16 06:00:33,2021-04-30 02:38:29,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
AlpacaAlpacaAl1,"Lover of tech, movies, and hiking",,171,7,1840,2019-10-18 17:30:10,2021-04-30 02:38:28,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
KingTole23,Soy Zurdo 🇨🇴🇨🇱 - Sill I Rise,,332,310,25570,2010-08-25 00:35:11,2021-04-30 02:38:26,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
deepinder27,Oral & Maxillofacial Surgeon,"Halifax, Canada",93,48,82,2009-04-05 15:21:08,2021-04-30 02:38:24,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
At_The_Zhu,,,389,48,263,2014-11-24 01:50:18,2021-04-30 02:38:18,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
JustJayFive,just here to tweet.,VA,755,87,6624,2009-05-13 20:59:23,2021-04-30 02:38:18,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Viraj101,PhD student at @RoutierLab. Previously Senior Organ Scholar and Physics undergraduate at @StEdmundHall Oxford. Enjoy all things nano and baroque.,"Montréal, Québec",529,115,187,2020-10-18 12:26:24,2021-04-30 02:38:16,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
EvanNakagawa,,"Toronto, ON",852,818,44171,2009-10-07 02:12:14,2021-04-30 02:38:15,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Currentpac,Looking for a Renegade Raider Acc,United States,5,1,5,2019-11-08 03:08:19,2021-04-30 02:38:10,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Jinkishiz,Left and right,,2872,130,2909,2013-09-27 03:37:00,2021-04-30 02:38:10,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Lalit636363,It's not empty it's full of description!!,,140,16,1091,2016-02-10 08:44:04,2021-04-30 02:38:09,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
siddharth_png,CSE 💻,"Pune, India",410,41,327,2017-03-21 10:38:35,2021-04-30 02:38:08,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
AlfarexP,,,41,1,8,2021-04-29 03:37:29,2021-04-30 02:38:08,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
paritosh_0,🤡,denial,281,147,1518,2012-01-28 11:36:37,2021-04-30 02:38:07,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
vectori,here for the memes,,362,8,310,2018-04-01 04:23:41,2021-04-30 02:38:06,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
HANKAR1317,,"Cassville, MO",87,3,306,2018-07-30 19:40:31,2021-04-30 02:38:06,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
mathgril,🌈 Tech nerd - Mom - Wife - Foodie - You miss 100% of the shots you don't take 🇺🇸,Pennsylvania,34,2304,181700,2016-07-18 17:54:37,2021-04-30 02:38:05,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
gustavocna,,,380,79,3505,2010-12-06 03:39:10,2021-04-30 02:38:01,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ADGArrio,"Ultra Tech Fan & Futurist.






















































Write for, Contribute to and Help Manage @thetechballoon",🇺🇸🇮🇳 (Maskland),747,204,45738,2017-05-08 08:18:01,2021-04-30 02:38:00,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
PritishKarmakar,,"Kolkata, West Bengal",247,69,269,2011-09-22 16:32:09,2021-04-30 02:37:59,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
JahmariEaster,"Artist, Car enthusiast, video gamer",,350,12,42,2020-04-24 19:59:59,2021-04-30 02:37:58,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
