username,tweet_date,resource,req,bloodgroup,contact,cities,tweet
findthecolors,2021-05-06 11:44:48,plasma,AVAILABLE,NA,[],['Delhi'],"@sonimesh4u You can check here if people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 11:42:38,plasma,AVAILABLE,NA,[],['Delhi'],"@johnnie_braavo People might be posting here about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 11:40:40,oxygen,AVAILABLE,NA,[],['Delhi'],"@YogeshM03999477 People might be posting here about availability of bed, oxygen in Delhi:

- https://t.co/2Z8ayims0i 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
iamutkrshmishra,2021-05-06 11:40:36,oxygen,AVAILABLE,NA,['8800143224'],['Delhi'],"Oxygen Concentrator available 
#Verified ✅  6/5/21 10:40 AM
Delhi, All over India

Name : Pan India
Contact : 8800143224
Location - home delivery in delhi
Delivery - All over Delhi(within 3 hours), All over India"
IIVirtual,2021-05-06 11:40:21,ICU Bed,UNKNOWN,NA,[],['Delhi'],"Hey, any verified leads for icu in delhi, noida?? 

PLEASE share the resources and rt to amplify."
findthecolors,2021-05-06 11:36:55,other,AVAILABLE,NA,[],['Delhi'],"@Pankajkvarshney Check if there are people who are making calls and checking for availability of remdesivir in Delhi:

- https://t.co/ZBvGKthaxb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 11:36:06,oxygen,AVAILABLE,NA,[],['Delhi'],"@dggandhi You can check here if people are posting about availability of oxygen in Delhi:

- https://t.co/QZa2luxEn6 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
VishnuSurekaa,2021-05-06 11:35:49,oxygen,AVAILABLE,NA,['0117121212'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝 @ 01:00 pm
DELHI 
Oxygen/Ventilator Beds available

Name: Max Hospital
Phone: 01171212121
Location: 1, 2, Press Enclave Marg, Saket Institutional Area, Saket

#Delhi #HospitalBeds #Verified"
sarswatshyam,2021-05-06 11:35:43,oxygen,AVAILABLE,NA,['8923921305'],['Delhi'],"@KaruneshMaan @dm_ghaziabad Personally Verified White heavy check mark

Home ICU setup with Oxygen available in Gurgaon / Delhi / Ghaziabad.

Contact Detail - 8923921305 ( whats app only )

Verified at 12:26 pm on 3rd May.

delhioxygen CovidResources verified"
CVDResourcesBot,2021-05-06 11:35:15,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@Fightforbadser1 @CasesGurgaon 20 #ICU beds are #available in NKS Super Speciality Hospital, Gulabi Bagh, #Delhi

Self verified today at 8:20 am

Please check once again by whatsapp/call before going there Folded hands"
rohitky77,2021-05-06 11:34:27,plasma,NEED,NA,[],['Delhi'],"Need Plasma in Delhi, please send recent and verified leads. RT to amplify ‼️ https://t.co/UKFnesWd9g"
CVDResourcesBot,2021-05-06 11:33:41,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RenuBala20111 20 #ICU beds are #available in NKS Super Speciality Hospital, Gulabi Bagh, #Delhi

Self verified today at 8:20 am

Please check once again by whatsapp/call before going there Folded hands"
CVDResourcesBot,2021-05-06 11:33:01,oxygen,AVAILABLE,NA,"['9999390291', '9811494085']",['Delhi'],"#Delhi 
#OxygenBeds 
#ICUBed update 

Icu and OXYGEN Beds Available at 

Sushila Hospial

Contact :- 9999390291,9811494085

Address :- Plot No-109, Gali no.9, Safiabad Rd, Gautam Colony, Narela,Delhi 110040#Verified"
SuchiSaraf29,2021-05-06 11:31:30,oxygen,UNKNOWN,NA,['919711621081'],['Delhi'],For ICU Beds Delhi / Noida - Tripathi Hospital sector 119 Noida has informed that they've around 50 beds with oxygen at each bed well equipped ICU &amp; Ventilators in their hospital. Please contact on +919711621081 Verified #Delhi #DelhiFightsCorona
CVDResourcesBot,2021-05-06 11:30:44,oxygen,AVAILABLE,NA,['7888606706'],['Delhi'],"#Oxygen Cans Available in West #Delhi, please contact  7888606706.
Personally #Verified at 04:48 PM.
10l for Rs. 800
18l for Rs 1100
#COVIDSecondWave #COVID19India #Covid"
findthecolors,2021-05-06 11:29:41,plasma,AVAILABLE,NA,[],['Delhi'],"@rituaadesign Some good people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
CVDResourcesBot,2021-05-06 11:28:47,oxygen,AVAILABLE,NA,"['9999390291', '9811494085']",['Delhi'],"@aditishahsays @srinivasiyc @TajinderBagga @SwetaDash93 @jeevika_shiv @raghav_chadha Beds in Delhi Oxygen Beds Available and Icu beds Sushila Hospial! Contact :- 9999390291,9811494085 Address :- Plot No-109, Gali no.9, Safiabad Rd, Gautam Colony, Narela,Delhi 110040

Not verified personally"
findthecolors,2021-05-06 11:28:25,plasma,AVAILABLE,NA,[],['Delhi'],"@NeoSubhasish Look at other people tweeting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 11:27:23,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@dggandhi People might be posting here about availability of icu in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
RetweetsMumbai,2021-05-06 11:26:44,plasma,UNKNOWN,NA,[],"['Hyderabad', 'Mumbai', 'Delhi']","@vikramuk @SubhadipNandy16 @WeAreHyderabad a service to help COVID patients find plasma and COVID recovered people donate plasma (Verified) in all cities incl Delhi NCR, Mumbai, Kolkata. https://t.co/4yCCviZEvg"
CVDResourcesBot,2021-05-06 11:26:08,oxygen,AVAILABLE,NA,[],['Delhi'],"#oxygencylinder
#delhincr
#COVID19India 
OXYGEN CYLINDER AVAILABLE IN DELHI
VERIFIED BY NSS SBSEC ✅
@_NSSIndia @BBCIndia @timesofindia @COVIDNewsByMIB @SonuSood @Hemkunt_Fdn @WIONews @CMODelhi @TOIIndiaNews @airnewsalerts https://t.co/w5AKiTWpSV"
Abhishe93573655,2021-05-06 11:25:52,oxygen,UNKNOWN,NA,['91 9311992231'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
#Delhi
#Oxygen #Cylinder

Phone: +91 9311992231
Location: Delhi

Last Verified @ 06/05/2021, 12:43 PM

50L cylinder, home delivery with all the accessories in Rs. 1.00 Lakhs. 
No advance payment. Only booking amount of Rs. 1000/-

+91 91523 95744⁩

#verfied"
CricGlance,2021-05-06 11:25:36,ICU Bed,AVAILABLE,NA,"['8826422364', '9350013200']",['Delhi'],"Please help with verified contact of hospitals having icu beds available in delhi ncr.
@srinivasiyc 
@abhsiar_sharma 
@GautamGambhir 
@callmemanojkr 
Please help 🙏
Contact: 8826422364, 9350013200 https://t.co/uxjRuulqtk"
GauravSaha,2021-05-06 11:24:29,oxygen,NEED,NA,['7696009444'],['Delhi'],"Oxygen bed required in New Delhi for 
72 year old covid positive patient 
SPO2- 88
Please dm with verified leads.
RT to amplify.

Contact- 7696009444"
findthecolors,2021-05-06 11:22:18,plasma,AVAILABLE,NA,[],['Delhi'],"@pawanrastravadi People might be posting here about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
satishjohn,2021-05-06 11:19:59,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@amitpaul2k1 There are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Ajit02417666,2021-05-06 11:19:33,oxygen,UNKNOWN,NA,['9667136071'],['Delhi'],"#SOSDelhi

2 oxygen beds vacant at Acharyashree Bhikshu Govt. Hospital in Delhi. 

Contact: 9667136071. 

Verified by AISA Volunteer at 11.12pm"
findthecolors,2021-05-06 11:16:24,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RenuBala20111 Look at other people tweeting about availability of icu in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
deepuyaaarrrr,2021-05-06 11:15:43,oxygen,UNKNOWN,NA,[],['Delhi'],"#Delhi 

Deen Dayal Upadhyay College Isolation Center with oxygen support is now functional. It is verified. Details in screenshot. Amplify. https://t.co/SAT4DT4Pyv"
findthecolors,2021-05-06 11:15:23,oxygen,AVAILABLE,NA,[],['Delhi'],"@ankitsingh4061 There are people who are making calls and checking for availability of oxygen in Delhi:

- https://t.co/QZa2luxEn6 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Adhya36396523,2021-05-06 11:13:06,oxygen,AVAILABLE,NA,[],['Delhi'],"🚨🚨🚨🚨
#Oxygen refilling available in #Delhi
Location- A-16, Naraina industrial area phase 1, near PVR
Contact- +91 98100 95719
(Reach there asap)
Verified at 13.18, 6th may

#COVID19 #CovidIndia https://t.co/3zHp3D2ZUS"
RKYadav_Geo,2021-05-06 11:12:03,ICU Bed,NEED,NA,[],['Delhi'],Urgently Needed ICU BED in Delhi. Any verified leads plss contact immediately 🙏🙏 @ShaleenMitra bhai can something be done? https://t.co/50u9fuzrXj
Rushike64826698,2021-05-06 11:11:57,oxygen,AVAILABLE,NA,"['8792739537', '8923921305']",['Delhi'],"🚨🏥🏥🏥🚨
Gurgaon- 8792739537

They have oxygen and normal beds available.
Call and give details of patient, they will confirm for ICU bed

 HOME ICU/VENTILATOR AVAILABLE 
MK MEDICARE PVT LTD #Gurgaon
#Delhi #Noida 
Ph: 8923921305 ( whats app only)
#Verified 1.35 6/5
#CovidHelp https://t.co/C41jpQRm9I"
kunalmanusmare,2021-05-06 11:10:52,oxygen,AVAILABLE,NA,[],['Delhi'],"Available - 10L Oxygen Concentrator Unused seal packed bought for personal use precautionary in New Delhi

DM if anyone wants
@bot_assist @BeingPractical
#OxygenConcentrator #Verified #NewDelhi
@Sgupta0401 #CovidResources #COVID19India #Oxygen"
findthecolors,2021-05-06 11:10:36,plasma,AVAILABLE,NA,[],['Delhi'],"@pure_singh Some good people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiAGvw 
- Official bed availability - https://t.co/pM59pwhgez

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
SweetCookiesme,2021-05-06 11:09:36,oxygen,AVAILABLE,NA,['6398377083'],['Delhi'],"#OxygenBeds #delhi

Nirankari sewa, burari
Contact No. 6398377083

Patient should have oxy level more than 85 without oxy cylinder.

Note: only oxygen beds available, ventilator nd ICU are not available

#verified at 06-05-2021, 16:27

#CovidHelpOnline #CovidHelp"
CVDResourcesBot,2021-05-06 11:09:31,ICU Bed,AVAILABLE,NA,"['9310586617', '9968656990']",['Delhi'],"@donpenguinii (Not personally verified. Got it off a covid help GC but you can try these) 
DELHI - ROHINI
ICU Beds available
Phone: 9310586617
Location: Rohini

covid SVP hospitalICU bed and ventilator9968656990delhi

GTB hospital
Max Saket"
Priya_C0407,2021-05-06 11:09:23,oxygen,NEED,NA,[],['Delhi'],@abhiraj86 is this verified by you? A patient in Delhi needs an ICU bed. Her oxygen level has dropped to 40.
ImRam_87,2021-05-06 11:07:16,oxygen,UNKNOWN,NA,[],['Delhi'],"Delhi

Oxygen cylinder in Delhi 
Call 

70652 92000

Verified at 00:20 am, 6 may by someone else (forwarded lead)

#Delhi #COVID19
#Oxygen #CovidHelp #COVIDEmergencyIndia #DelhiNCR #OxygenCrisis #CovidResources #Verified"
Bhupend23779638,2021-05-06 11:06:58,plasma,AVAILABLE,NA,['8010066066'],['Delhi'],"@TheParvati @mahrukhinayet @ashokepandit Sewa Bharti Helpline

New Delhi

Plasma available in Delhi for B+,O+, O-

Verified at 05/05/2021 5:10:00 PM

Contact Number: 8010066066"
ChoudharyP31,2021-05-06 11:06:46,oxygen,AVAILABLE,NA,"['0813089450', '0112366666']",['Delhi'],"@aditishahsays @srinivasiyc @TajinderBagga @SwetaDash93 @jeevika_shiv @raghav_chadha Bed Availability in NKS Hospital, Gulabi Bagh

ICU Beds: 10
Oxygen Beds: 0
Isolation Bed: 41
Contact: 08130894500
Contact: 01123666666
City: Delhi

Last updated on: 6 May 11:33

Not verified perosnally"
KhuranaaJatin,2021-05-06 11:05:47,oxygen,UNKNOWN,NA,[],['Delhi'],"Verified ✅✅

Oxygen Concentrator
Delivery - All across Delhi

DM for details

#VerifiedCovidResources #DelhiFightsCorona #Delhi #Oxygen"
ChoudharyP31,2021-05-06 11:05:15,oxygen,AVAILABLE,NA,['0844828461'],['Delhi'],"@aditishahsays @srinivasiyc @TajinderBagga @SwetaDash93 @jeevika_shiv @raghav_chadha Bed Availability in Madhukar Rainbow Children Hosp., Malviya Nagar

ICU Beds: 6
Oxygen Beds: 0
Isolation Bed: 44
Contact: 08448284610
City: Delhi

Last updated on: 6 May 15:51

Not verified personally"
AparnaRaghu1,2021-05-06 11:04:58,oxygen,AVAILABLE,NA,"['8595948014', '8595948019', '8595948020', '8595948026', '8595948027']",['Delhi'],"10 #oxygen beds available GTB Hospital
Shahdara, #Delhi
Management: Delhi Govt
8595948014  8595948019  8595948020  8595948026  8595948027

#Verified by team 12:41 pm.
#SOSIYC #SOSDelhi @dentist_chick @IYC_India_"
motelaala,2021-05-06 11:04:50,oxygen,AVAILABLE,NA,['7065292000'],['Delhi'],"Verified&gt;&gt; oxygen cylinder available at Delhi NCR .
7065292000. 
15L - 50L of 40k - 90k respectively ."
ChoudharyP31,2021-05-06 11:04:36,oxygen,AVAILABLE,NA,"['0996878886', '0112539334']",['Delhi'],"@aditishahsays @srinivasiyc @TajinderBagga @SwetaDash93 @jeevika_shiv @raghav_chadha Bed Availability in World Brain Center Hospital

ICU Beds: 3
Oxygen Beds: 1
Isolation Bed: 23
Contact: 09968788865
Contact: 01125393347
City: Delhi

Last updated on: 6 May 15:55

Not verified personally"
findthecolors,2021-05-06 11:04:11,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@unmeshsinghal You can check here if people are posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 11:03:26,oxygen,AVAILABLE,NA,[],['Delhi'],"@SukantK02125408 You can check here if people are posting about availability of oxygen in Delhi:

- https://t.co/QZa2luxEn6 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
BackupBae,2021-05-06 11:03:13,oxygen,UNKNOWN,NA,[],['Delhi'],"🚨🏥🏥🏥🏥🚨
#Oxygen bed update

50 BEDS ARE AVALAIBLE AT 
YAMUNA SPORTS COMPLEX 
DELHI
Spo2 level 85 or above

 #Verified At 12.20 ; 6MAY. 

#CovidHelp
#COVIDSecondWave
#DelhiCovid"
BackupBae,2021-05-06 11:03:11,oxygen,AVAILABLE,NA,"['9999390291', '9811494085']",['Delhi'],"🚨🏥
#BedsAvailability  #Delhi
Oxygen Beds Available and Icu beds

Sushila Hospial 9999390291,9811494085

Address :- Plot No-109, Gali no.9, Safiabad Rd, Gautam Colony, Narela,Delhi 110040

#Verified 6/may ;11.50

#DelhiCovid #COVID19India 
#COVIDSecondWave #CovidSOS"
tunu1107,2021-05-06 11:02:44,oxygen,AVAILABLE,NA,['0804682057'],['Delhi'],"@AdityaRajKaul This was just verified — 110 oxygen beds available at Lok Nayak Hospital, Delhi, contact Number (08046820570), verified at 10:45 AM 6/05/2021"
CVDResourcesBot,2021-05-06 11:01:15,oxygen,AVAILABLE,NA,['21\n88003381'],['Delhi'],"Empty oxygen cylinder available (without kit) in Delhi.
 #Verified #SOSDELHI at 1:30 pm 6 may 21
8800338156"
_Khamoshi_,2021-05-06 11:01:05,oxygen,UNKNOWN,NA,['9811322584'],['Delhi'],"#Delhi

OXYGEN AMBULANCE

Name: Ankit Parjapati
Contact: 9811322584

VERIFIED at 12:17PM ✔️

#COVID19India #CovidResources #CovidHelp #CovidIndiaInfo"
