username,tweet_date,text,hashtags,id
beingZephyr,2021-05-08 16:43:48,"#Oxygencylinders available at #Hyderabad 
Only limited stock.
Contact: 9700705339
Verified 21.42 07/05

#Secunderabad 
#Hyderabadcovidhelp 
#oxygen
#covid19india
#covidindiainfo
#covidindia
#covidResources","[{'text': 'Oxygencylinders', 'indices': [19, 35]}, {'text': 'Hyderabad', 'indices': [49, 59]}, {'text': 'Secunderabad', 'indices': [123, 136]}]",1391071347464232966
josh_jagadeesh,2021-05-08 16:42:33,"#Hyderabad Beds Availability.

2 beds at Nova ENT hospitals  7729949575. verified at 10:25 pm

3 beds at Leela Hospital, Motinagar at 9603811102. Last verified at 10:30 pm.

@RRRMovie @SureshProdns @MythriOfficial @haarikahassine @MBofficialTeam","[{'text': 'Hyderabad', 'indices': [18, 28]}]",1391071031058518018
itschinna18,2021-05-08 16:42:15,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391070957440143361
bachu_akhil,2021-05-08 16:40:06,"#Oxygencylinders available at #Hyderabad 
Only limited stock.
Contact: 9700705339
Verified 21.42 07/05

#Secunderabad 
#Hyderabadcovidhelp 
#oxygen
#covid19india
#covidindiainfo
#covidindia
#covidResources","[{'text': 'Oxygencylinders', 'indices': [19, 35]}, {'text': 'Hyderabad', 'indices': [49, 59]}, {'text': 'Secunderabad', 'indices': [123, 136]}]",1391070415166967810
PSPKRaamu,2021-05-08 16:40:06,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391070413480882176
saitrinath94,2021-05-08 16:39:12,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391070187684655107
nani00459,2021-05-08 16:38:59,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391070132911316994
srkhussain,2021-05-08 16:38:03,"UPDATE : 
3 Oxygen Beds available now #Dilshuknagar #Hyderabad

Just verified✅

 For contact  number👇 https://t.co/la1Ftpz5Kn","[{'text': 'Dilshuknagar', 'indices': [59, 72]}, {'text': 'Hyderabad', 'indices': [73, 83]}]",1391069900131627008
srkhussain,2021-05-08 16:37:55,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391069863901204487
0112_swamy,2021-05-08 16:37:01,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391069640403521539
ImAAFanatic,2021-05-08 16:36:40,"Oxygen beds Available
ICU beds Available.
(Pre-Book)
Virinchi Hospital.
8008003109.
#Hyderabad
Verified.","[{'text': 'Hyderabad', 'indices': [105, 115]}]",1391069549613694978
khadar_gani,2021-05-08 16:36:29,"#Oxygencylinders available at #Hyderabad 
Only limited stock.
Contact: 9700705339
Verified 21.42 07/05

#Secunderabad 
#Hyderabadcovidhelp 
#oxygen
#covid19india
#covidindiainfo
#covidindia
#covidResources","[{'text': 'Oxygencylinders', 'indices': [19, 35]}, {'text': 'Hyderabad', 'indices': [49, 59]}, {'text': 'Secunderabad', 'indices': [123, 136]}]",1391069504709423104
DeepakMahesh9,2021-05-08 16:36:06,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391069409641328646
BelcherDad,2021-05-08 16:36:04,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391069400606806022
laxman4ntr,2021-05-08 16:36:04,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻 @deepaksomisetty 

#Hyderabad 
#Covid19IndiaHelp  
#COVID19",[],1391069398476025864
chaitanyasai141,2021-05-08 16:35:28,"#ICUbeds #Hyderabad
Aashritha multi specialty hospital
Mallapur, Hyderabad
9848029833, 
ICU beds available 
Verified at 6:40 PM on 08 May 2021","[{'text': 'ICUbeds', 'indices': [18, 26]}, {'text': 'Hyderabad', 'indices': [27, 37]}]",1391069250295500801
Hyderabadbot,2021-05-08 16:35:18,"UPDATE : 
3 Oxygen Beds available now #Dilshuknagar #Hyderabad

Just verified✅

 For contact  number👇 https://t.co/la1Ftpz5Kn","[{'text': 'Dilshuknagar', 'indices': [59, 72]}, {'text': 'Hyderabad', 'indices': [73, 83]}]",1391069206255386626
Hyderabadbot,2021-05-08 16:35:18,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391069206205063175
BakkumAkkum,2021-05-08 16:35:15,"UPDATE : 
3 Oxygen Beds available now #Dilshuknagar #Hyderabad

Just verified✅

 For contact  number👇 https://t.co/la1Ftpz5Kn","[{'text': 'Dilshuknagar', 'indices': [59, 72]}, {'text': 'Hyderabad', 'indices': [73, 83]}]",1391069192950935555
Pradeep_sp92fan,2021-05-08 16:35:12,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391069183929053184
inagaraju7,2021-05-08 16:35:12,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391069183694147590
Sunil49493209,2021-05-08 16:34:24,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻 @deepaksomisetty 

#Hyderabad 
#Covid19IndiaHelp  
#COVID19",[],1391068979662266370
RC__Cult,2021-05-08 16:33:15,"Available - #Beds in #Hyderabad. 

Verified at 10:30 PM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia https://t.co/N3MZB3bPQI","[{'text': 'Beds', 'indices': [26, 31]}, {'text': 'Hyderabad', 'indices': [35, 45]}, {'text': 'Covid19IndiaHelp', 'indices': [80, 97]}, {'text': 'COVIDEmergencyIndia', 'indices': [98, 118]}]",1391068689366093826
jeeriramesh1,2021-05-08 16:33:13,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391068682369916931
inagaraju7,2021-05-08 16:33:07,"#Oxygencylinders available at #Hyderabad 
Only limited stock.
Contact: 9700705339
Verified 21.42 07/05

#Secunderabad 
#Hyderabadcovidhelp 
#oxygen
#covid19india
#covidindiainfo
#covidindia
#covidResources","[{'text': 'Oxygencylinders', 'indices': [19, 35]}, {'text': 'Hyderabad', 'indices': [49, 59]}, {'text': 'Secunderabad', 'indices': [123, 136]}]",1391068656423997443
jeeriramesh1,2021-05-08 16:32:55,"Oxygen beds Available
ICU beds Available.
(Pre-Book)
Virinchi Hospital.
8008003109.
#Hyderabad
Verified.","[{'text': 'Hyderabad', 'indices': [105, 115]}]",1391068608747368448
MrStark65143961,2021-05-08 16:31:44,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻 @deepaksomisetty 

#Hyderabad 
#Covid19IndiaHelp  
#COVID19",[],1391068308804231171
leelasrihari,2021-05-08 16:31:22,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391068219511693315
VamsiYenni,2021-05-08 16:31:16,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻 @deepaksomisetty 

#Hyderabad 
#Covid19IndiaHelp  
#COVID19",[],1391068193825779718
TheWingsOfIndia,2021-05-08 16:31:01,"#Oxygencylinders available at #Hyderabad 
Only limited stock.
Contact: 9700705339
Verified 21.42 07/05

#Secunderabad 
#Hyderabadcovidhelp 
#oxygen
#covid19india
#covidindiainfo
#covidindia
#covidResources","[{'text': 'Oxygencylinders', 'indices': [19, 35]}, {'text': 'Hyderabad', 'indices': [49, 59]}, {'text': 'Secunderabad', 'indices': [123, 136]}]",1391068131230113793
network_covid,2021-05-08 16:30:39,"#Oxygencylinders available at #Hyderabad 
Only limited stock.
Contact: 9700705339
Verified 21.42 07/05

#Secunderabad 
#Hyderabadcovidhelp 
#oxygen
#covid19india
#covidindiainfo
#covidindia
#covidResources","[{'text': 'Oxygencylinders', 'indices': [0, 16]}, {'text': 'Hyderabad', 'indices': [30, 40]}, {'text': 'Secunderabad', 'indices': [104, 117]}, {'text': 'Hyderabadcovidhelp', 'indices': [119, 138]}, {'text': 'oxygen', 'indices': [140, 147]}, {'text': 'covid19india', 'indices': [148, 161]}, {'text': 'covidindiainfo', 'indices': [162, 177]}, {'text': 'covidindia', 'indices': [178, 189]}, {'text': 'covidResources', 'indices': [190, 205]}]",1391068039022465027
akhila__akki,2021-05-08 16:28:56,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391067605188763651
KSambana,2021-05-08 16:28:03,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391067382064435209
MnclUpdates,2021-05-08 16:28:03,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391067381636632579
harsha_kanagala,2021-05-08 16:27:50,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻 @deepaksomisetty 

#Hyderabad 
#Covid19IndiaHelp  
#COVID19",[],1391067330034094082
VAK8999,2021-05-08 16:27:40,"AVAILABLE - #ICUBeds without ventilator... #Secunderabad #Hyderabad. 

Verified at 12:55 PM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia https://t.co/jUTU87M82n","[{'text': 'ICUBeds', 'indices': [26, 34]}, {'text': 'Secunderabad', 'indices': [57, 70]}, {'text': 'Hyderabad', 'indices': [71, 81]}, {'text': 'Covid19IndiaHelp', 'indices': [116, 133]}]",1391067288187506688
Jstwatusay,2021-05-08 16:27:32,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391067252036935683
rayhan9430,2021-05-08 16:26:53,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻 @deepaksomisetty 

#Hyderabad 
#Covid19IndiaHelp  
#COVID19",[],1391067088530284548
rkrk6050,2021-05-08 16:26:27,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391066978924724225
Dhoni_Varsh,2021-05-08 16:26:24,"#ICUbeds #Hyderabad
Aashritha multi specialty hospital
Mallapur, Hyderabad
9848029833, 
ICU beds available 
Verified at 6:40 PM on 08 May 2021","[{'text': 'ICUbeds', 'indices': [18, 26]}, {'text': 'Hyderabad', 'indices': [27, 37]}]",1391066967033876482
Dhoni_Varsh,2021-05-08 16:26:20,"✅ Verified
HYDERABAD
Beds available with oxygen cylinders. 

Name: Shalivahana Hospital
Contact: 9866288866
Location: , Dilshuknagar, Hyderabad

Verified at 4:40 PM ,8-05-21
#Covid19IndiaHelp #Telangana",[],1391066950931869699
triggeredcitizn,2021-05-08 16:26:17,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391066939871567872
I_am_Phoenixx,2021-05-08 16:26:03,"#ICUbeds #Hyderabad
Aashritha multi specialty hospital
Mallapur, Hyderabad
9848029833, 
ICU beds available 
Verified at 6:40 PM on 08 May 2021","[{'text': 'ICUbeds', 'indices': [18, 26]}, {'text': 'Hyderabad', 'indices': [27, 37]}]",1391066879410597896
Dhoni_Varsh,2021-05-08 16:25:52,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391066833466183684
rayudu017,2021-05-08 16:25:13,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391066668701388801
Dhoni_Varsh,2021-05-08 16:24:25,"5 Oxygen Beds Available at Shalivahana Hospital &amp; Aayush Hospital, Dilsukhnagar 🏥

Contact : 9866288866 ☎

Verified by me at 05:00 PM 👍🏻

#Covid19IndiaHelp #Hyderabad #COVID19India #OxygenBeds #COVID19",[],1391066467106365442
Ravitej31090680,2021-05-08 16:24:24,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391066465063763971
maguluri8,2021-05-08 16:24:23,"@govipinni @contliving @Hyd_Ntrfanz @Sri_Jaan @suru27 @SureshProdns @ashish_oncology @forumshah_ 6 ventilator beds are available as of now. Sresht orange hospital, LB Nagar. #Verified #verifiedcovidresources #BedsAvailability #hyderabadcovid #Hyderabad #Hyderabadcovidhelp https://t.co/UgtqqcP4bq",[],1391066458717708289
AbhimaaniYoges,2021-05-08 16:24:19,"Oxygen beds Available
ICU beds Available.
(Pre-Book)
Virinchi Hospital.
8008003109.
#Hyderabad
Verified.","[{'text': 'Hyderabad', 'indices': [105, 115]}]",1391066443198844931
Dhoni_Varsh,2021-05-08 16:24:17,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻

#Hyderabad 
#Covid19IndiaHelp 
#COVID19",[],1391066436026527744
Sanjay63759,2021-05-08 16:23:31,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391066241549312006
BollaSasidhar,2021-05-08 16:21:38,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻 @deepaksomisetty 

#Hyderabad 
#Covid19IndiaHelp  
#COVID19",[],1391065766183661575
yourschandu,2021-05-08 16:21:20,"Srikanth
AB+ve #plasma NEEDED
Image Hospital, Hyderabad
9010527999
#BloodMatters #COVIDEmergency #verified @CovidPlasmaIn @BloodDonorWorld @hydblooddonors @BloodAid @BloodDonorsIn  @apblooddonors @WeAreHyderabad @Bloodpointorg  @HiHyderabad #SOSHyd #SOSHyderabad #COVID19","[{'text': 'plasma', 'indices': [33, 40]}, {'text': 'BloodMatters', 'indices': [85, 98]}, {'text': 'COVIDEmergency', 'indices': [99, 114]}, {'text': 'verified', 'indices': [115, 124]}]",1391065693924126722
Dhoni_Varsh,2021-05-08 16:19:35,"20 oxygen beds available at Padmaja Hospital, KPHB 🏥

Contact : 7981771821 ☎

Admitting patient's whose satuarion level is on or above 88 only 🙏🏻

Verified by me at 04:42 PM 👍🏻 @deepaksomisetty 

#Hyderabad 
#Covid19IndiaHelp  
#COVID19",[],1391065251475456007
PITCHBOSS,2021-05-08 16:19:18,"@govipinni @contliving @Hyd_Ntrfanz @Sri_Jaan @suru27 @SureshProdns @ashish_oncology @forumshah_ 6 ventilator beds are available as of now. Sresht orange hospital, LB Nagar. #Verified #verifiedcovidresources #BedsAvailability #hyderabadcovid #Hyderabad #Hyderabadcovidhelp https://t.co/UgtqqcP4bq",[],1391065180029669380
AmalGhosh3,2021-05-08 16:18:31,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391064983530659841
cricstersid,2021-05-08 16:17:51,"#ICUbeds #Hyderabad
Aashritha multi specialty hospital
Mallapur, Hyderabad
9848029833, 
ICU beds available 
Verified by Tabeer at 6:40 pm on 08.05.2021","[{'text': 'ICUbeds', 'indices': [20, 28]}, {'text': 'Hyderabad', 'indices': [29, 39]}]",1391064817578905606
NazamSocial,2021-05-08 16:17:34,"#ICUbeds #Hyderabad
Aashritha multi specialty hospital
Mallapur, Hyderabad
9848029833, 
ICU beds available 
Verified  at 6:40 pm on 08.05.2021","[{'text': 'ICUbeds', 'indices': [16, 24]}, {'text': 'Hyderabad', 'indices': [25, 35]}]",1391064743507492870
sivakoti19,2021-05-08 16:16:52,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391064569561247750
hbdsofficial,2021-05-08 16:16:43,"Srikanth
AB+ve #plasma NEEDED
Image Hospital, Hyderabad
9010527999
#BloodMatters #COVIDEmergency #verified @CovidPlasmaIn @BloodDonorWorld @hydblooddonors @BloodAid @BloodDonorsIn  @apblooddonors @WeAreHyderabad @Bloodpointorg  @HiHyderabad #SOSHyd #SOSHyderabad #COVID19","[{'text': 'plasma', 'indices': [15, 22]}, {'text': 'BloodMatters', 'indices': [67, 80]}, {'text': 'COVIDEmergency', 'indices': [81, 96]}, {'text': 'verified', 'indices': [97, 106]}, {'text': 'SOSHyd', 'indices': [241, 248]}, {'text': 'SOSHyderabad', 'indices': [249, 262]}, {'text': 'COVID19', 'indices': [263, 271]}]",1391064531837755395
sarath2330,2021-05-08 16:15:19,"AVAILABLE - 2 #BIPAP Beds and 
2 #OxygenBeds in #Hyderabad

Contact : Sri Multispeciality Hospital, 
9182640071

VERIFIED at 8:25 pm, May 8th","[{'text': 'BIPAP', 'indices': [32, 38]}, {'text': 'OxygenBeds', 'indices': [51, 62]}, {'text': 'Hyderabad', 'indices': [66, 76]}]",1391064177754603522
